protocol_version,random_seed,session_id,video_id,video_path,video_duration_sec,trial_type,original_label,three_class_label,sha256,duration_bucket,original_id,replacement_reason,has_audio
emotion-v1,20260912,36,emotion:00009953.mp4,emotion/neutral/neutral/neutral_neutral_1685_00009953.mp4,21.333333,emotion,Neutral,neutral,8f7e6f4acfcbbd3797bd098e3f0de57f079e4d145188fc5a5aae98c9e0d7e744,20-25,00009953.mp4,,True
emotion-v1,20260912,36,emotion:00010183.mp4,emotion/neutral/neutral/neutral_neutral_1732_00010183.mp4,27.633333,emotion,Neutral,neutral,e917b2a0d9c48eeaa27aef6c02db833b77f42cadcc16e2b016c1f4e29b7023c4,25-30,00010183.mp4,,True
emotion-v1,20260912,36,emotion:00011521.mp4,emotion/positive/excitation/positive_excitation_0431_00011521.mp4,22.245011,emotion,Excitation,positive,1a4e75a66e2cfe18192770469f87b063899532b541b947491f2c052a687a6959,20-25,00011521.mp4,,True
emotion-v1,20260912,36,emotion:00011865.mp4,emotion/positive/excitation/positive_excitation_0513_00011865.mp4,17.553991,emotion,Excitation,positive,5f4d1f5677b6a63d4ab575fa1e2842d1553dbd87945bf4f0d417fae5cc004df8,15-20,00011865.mp4,,True
emotion-v1,20260912,36,emotion:00013604.mp4,emotion/neutral/neutral/neutral_neutral_1777_00013604.mp4,12.539002,emotion,Neutral,neutral,e08330da127a94fbb6eac4ecab0db9b04206d8a84887ad0f70bfe1ebf0b96064,10-15,00013604.mp4,,True
emotion-v1,20260912,36,emotion:00013745.mp4,emotion/neutral/neutral/neutral_neutral_1789_00013745.mp4,18.970998,emotion,Neutral,neutral,216dfcfdcbb7b02fac95c08f7fac86a065187fd3cdeb7215c768d7fe1a66204e,15-20,00013745.mp4,,True
emotion-v1,20260912,36,emotion:00013759.mp4,emotion/neutral/neutral/neutral_neutral_1793_00013759.mp4,15.9,emotion,Neutral,neutral,96c860cf2bc8283459e62aa6fcf47f8bb58b9f99ddc3e2b3dd58a2c5ddeadaff,15-20,00013759.mp4,,True
emotion-v1,20260912,36,emotion:00013840.mp4,emotion/neutral/neutral/neutral_neutral_1802_00013840.mp4,6.246009,emotion,Neutral,neutral,293907d88c8702f82debb70def7f5fb0dfc9cf4a2a3be116951e9b43ca49232e,5-10,00013840.mp4,,True
emotion-v1,20260912,36,emotion:00014050.mp4,emotion/neutral/neutral/neutral_neutral_1824_00014050.mp4,24.217007,emotion,Neutral,neutral,112219d5fc13e7e08b33d8613426d2952a2229e7b6ae211206724ba6d9d326d1,20-25,00014050.mp4,,True
emotion-v1,20260912,36,emotion:00018009.mp4,emotion/neutral/neutral/neutral_neutral_1871_00018009.mp4,43.092993,emotion,Neutral,neutral,daadcbdc1686b6d7579974a28f9113f6191c8b81d28ed1efc4e16c874ac9d6f4,40-50,00018009.mp4,,True
emotion-v1,20260912,36,emotion:00021366.mp4,emotion/neutral/neutral/neutral_neutral_1892_00021366.mp4,52.736,emotion,Neutral,neutral,286f035db80c2642fe1da4c7cf69f5b07b96f1d4d86ed81a7b65e5cb2210564b,50-60,00021366.mp4,,True
emotion-v1,20260912,36,emotion:00024643.mp4,emotion/positive/relaxation/positive_relaxation_1920_00024643.mp4,28.1,emotion,Relaxation,positive,5c434ce84356e92fa7b015e937a0257955d6100d53cf87a46bf74348d55db0e6,25-30,00024643.mp4,,True
emotion-v1,20260912,36,emotion:00029157.mp4,emotion/positive/relaxation/positive_relaxation_2050_00029157.mp4,7.986009,emotion,Relaxation,positive,87d9d42c52cbf8ccbbabc8e23897fa16d12a3d1c673acae369f9564eafc74aef,5-10,00029157.mp4,,True
emotion-v1,20260912,36,emotion:00029240.mp4,emotion/positive/relaxation/positive_relaxation_2113_00029240.mp4,8.453333,emotion,Relaxation,positive,7814606f7d40f15a844a57dcc30db413bc2fcb0c4214fe7b75fab05591e84dec,5-10,00029240.mp4,,True
emotion-v1,20260912,36,emotion:00029254.mp4,emotion/positive/relaxation/positive_relaxation_2126_00029254.mp4,5.666984,emotion,Relaxation,positive,148012280cfaf95b57ddbe482d273b095fab66c250d455ef99c2cff9b2a0190d,5-10,00029254.mp4,,True
emotion-v1,20260912,36,emotion:00029272.mp4,emotion/positive/relaxation/positive_relaxation_2142_00029272.mp4,13.233991,emotion,Relaxation,positive,54f72c71195a9a24c73ddcf06f89d9e1f0de002bab01a132e5222cc0f403382a,10-15,00029272.mp4,,True
emotion-v1,20260912,36,emotion:00029299.mp4,emotion/positive/relaxation/positive_relaxation_2167_00029299.mp4,30.08,emotion,Relaxation,positive,92a8f96923641b04479f195bd68f381e89899c082ef849466565b531c20616fb,30-40,00029299.mp4,,True
emotion-v1,20260912,36,emotion:00029866.mp4,emotion/positive/relaxation/positive_relaxation_2181_00029866.mp4,9.658005,emotion,Relaxation,positive,c87ab8c3f9f86c0fdfae7633179ad75dbd509573457086a6926e01712a8dcf4c,5-10,00029866.mp4,,True
emotion-v1,20260912,36,emotion:00029877.mp4,emotion/positive/relaxation/positive_relaxation_2190_00029877.mp4,10.819002,emotion,Relaxation,positive,a99a873d5059f14fa27b4d6705874c3676e891796b1fb2536c1d048fab9c71be,10-15,00029877.mp4,,True
emotion-v1,20260912,36,emotion:00029966.mp4,emotion/positive/relaxation/positive_relaxation_2249_00029966.mp4,18.986009,emotion,Relaxation,positive,f879b5918e130e004d8a0cdeb42dc040ff5f9e4db168f4bd4cf30ec83f598565,15-20,00029966.mp4,,True
emotion-v1,20260912,36,emotion:00030009.mp4,emotion/positive/relaxation/positive_relaxation_2283_00030009.mp4,43.533333,emotion,Relaxation,positive,274e4fc40c74ceb2896456cabeb4d336ac9849f46f3d3ea4ced92bc10df84122,40-50,00030009.mp4,,True
emotion-v1,20260912,36,emotion:00030010.mp4,emotion/positive/relaxation/positive_relaxation_2284_00030010.mp4,53.9,emotion,Relaxation,positive,06b2c02f41b77c0c28837ac9cc6631adad31aa19e2c5202cfd1f3cc3320df055,50-60,00030010.mp4,,True
emotion-v1,20260912,36,emotion:00030072.mp4,emotion/positive/relaxation/positive_relaxation_2320_00030072.mp4,16.579002,emotion,Relaxation,positive,1edcc7973047f9a2c96fc4179ad4cb01d4a61d5e10cd00ca0704f3f2a7d87750,15-20,00030072.mp4,,True
emotion-v1,20260912,36,emotion:00030195.mp4,emotion/positive/relaxation/positive_relaxation_2394_00030195.mp4,13.002993,emotion,Relaxation,positive,d61161fededdc7bed47f4d9e02e922059d68d4ff93d6d54665bf28f5e29661e6,10-15,00030195.mp4,,True
emotion-v1,20260912,36,emotion:00030198.mp4,emotion/positive/relaxation/positive_relaxation_2397_00030198.mp4,24.218005,emotion,Relaxation,positive,a9d0a272638db087223a48b21bcf2d35c10a4b52471bdff0b9bb851b1938331f,20-25,00030198.mp4,,True
emotion-v1,20260912,36,emotion:00030209.mp4,emotion/positive/relaxation/positive_relaxation_2403_00030209.mp4,11.517007,emotion,Relaxation,positive,8dc5459aea354f52ed8c90ddfe276e0da4dc1b5b2fa85d14ec4f4fab5b1caee8,10-15,00030209.mp4,,True
emotion-v1,20260912,36,emotion:00031070.mp4,emotion/negative/sad/negative_sad_2627_00031070.mp4,12.333333,emotion,Sad,negative,10859646ef1d209e30da1bd3bd5a4443829fdac14ed0240e9ea94dcd021363e7,10-15,00031070.mp4,,True
emotion-v1,20260912,36,emotion:00031083.mp4,emotion/negative/sad/negative_sad_2630_00031083.mp4,15.020998,emotion,Sad,negative,106f201f3560dec6a040f53e862a2be17f42163a7b82f710e210a74ab07a600e,15-20,00031083.mp4,,True
emotion-v1,20260912,36,emotion:00031100.mp4,emotion/negative/sad/negative_sad_2635_00031100.mp4,7.847007,emotion,Sad,negative,ec8918860a1a47a87501222dc13899561e117d32b5eec058d876b42118d49088,5-10,00031100.mp4,,True
emotion-v1,20260912,36,emotion:00031153.mp4,emotion/negative/sad/negative_sad_2663_00031153.mp4,8.475011,emotion,Sad,negative,e3fc591e34ffe394d24341e11bf8ddee34cdac625320b8f2756b822eb0c3f4e9,5-10,00031153.mp4,,True
emotion-v1,20260912,36,emotion:00031308.mp4,emotion/negative/sad/negative_sad_2744_00031308.mp4,49.533333,emotion,Sad,negative,36361da1c55f3c6048a20386e7adbdbfce8452f623db12ee41e4826af42d6baa,40-50,00031308.mp4,,True
emotion-v1,20260912,36,emotion:00031341.mp4,emotion/negative/sad/negative_sad_2767_00031341.mp4,11.632993,emotion,Sad,negative,fd5426cdd0a687556c1177419cb78a51922aa85268e3e4ab93106ac0cdad06f9,10-15,00031341.mp4,,True
emotion-v1,20260912,36,emotion:00031370.mp4,emotion/negative/sad/negative_sad_2786_00031370.mp4,10.466667,emotion,Sad,negative,d82ffb3f98d0571647c83fee6de0d596ce4ffdeb65da998b91fe8d8c080f35bd,10-15,00031370.mp4,,True
emotion-v1,20260912,36,emotion:00031639.mp4,emotion/negative/fear/negative_fear_0637_00031639.mp4,19.387007,emotion,Fear,negative,06cd5d4adc740bc9868faf48b77c0e75f7d3044299cca2df3cf16caba4140ff0,15-20,00031639.mp4,,True
emotion-v1,20260912,36,emotion:00031644.mp4,emotion/negative/fear/negative_fear_0640_00031644.mp4,9.1,emotion,Fear,negative,2ecbf3ef31e4372271271e32c369520081bc7966333788e7f7bc990b713a8fb2,5-10,00031644.mp4,,True
emotion-v1,20260912,36,emotion:00031686.mp4,emotion/negative/fear/negative_fear_0663_00031686.mp4,9.842993,emotion,Fear,negative,5851708c053c80e743c645db632273ff760d9f990c3f724edc546104e70dffd4,5-10,00031686.mp4,,True
emotion-v1,20260912,36,emotion:00031817.mp4,emotion/negative/fear/negative_fear_0721_00031817.mp4,6.266667,emotion,Fear,negative,86440b4eef7e7040dd217442276144719f926c8389267f462d0912fd14cd7c9e,5-10,00031817.mp4,,True
emotion-v1,20260912,36,emotion:00031830.mp4,emotion/negative/fear/negative_fear_0727_00031830.mp4,20.735011,emotion,Fear,negative,17f6715284c4a4ae9ae9c2e4a5f4983bcb77a845c26f0ddc9f544470f2ce0713,20-25,00031830.mp4,,True
emotion-v1,20260912,36,emotion:00031907.mp4,emotion/negative/fear/negative_fear_0767_00031907.mp4,54.053991,emotion,Fear,negative,42904bc2b1f6a68c4daa0badbe82db7392963373304bb43426753c5f0e737bfb,50-60,00031907.mp4,,True
emotion-v1,20260912,36,emotion:00031924.mp4,emotion/negative/fear/negative_fear_0778_00031924.mp4,26.4,emotion,Fear,negative,8effc31c41c4567bbf377167482ffaa9aca158f8c0010c764f8904571ffeee11,25-30,00031924.mp4,,True
emotion-v1,20260912,36,emotion:00032098.mp4,emotion/negative/fear/negative_fear_0945_00032098.mp4,14.675011,emotion,Fear,negative,658af1d16ddb6425bbb6970173b0df6c1889fe5019d12351a72c67c5dce9099d,10-15,00032098.mp4,,True
emotion-v1,20260912,36,emotion:00049001.mp4,emotion/negative/sad/negative_sad_2851_00049001.mp4,18.573991,emotion,Sad,negative,4282ea6059cd980a2176894c3a2d23e209b0e9bf37d916fb538c6289504b4589,15-20,00049001.mp4,,True
emotion-v1,20260912,36,original:vid_0020,original/0020.mp4,5.710998,ordinary,,,,very_short,vid_0020,,
emotion-v1,20260912,36,original:vid_0037,original/0037.mp4,6.2,ordinary,,,,very_short,vid_0037,,
emotion-v1,20260912,36,original:vid_0100,original/0100.mp4,7.0,ordinary,,,,very_short,vid_0100,,
emotion-v1,20260912,36,original:vid_0125,original/0125.mp4,7.12,ordinary,,,,very_short,vid_0125,,
emotion-v1,20260912,36,original:vid_0203,original/0203.mp4,7.847007,ordinary,,,,very_short,vid_0203,,
emotion-v1,20260912,36,original:vid_0215,original/0215.mp4,7.933333,ordinary,,,,very_short,vid_0215,,
emotion-v1,20260912,36,original:vid_0294,original/0294.mp4,8.637007,ordinary,,,,very_short,vid_0294,,
emotion-v1,20260912,36,original:vid_0308,original/0308.mp4,8.8,ordinary,,,,very_short,vid_0308,,
emotion-v1,20260912,36,original:vid_0383,original/0383.mp4,9.450998,ordinary,,,,very_short,vid_0383,,
emotion-v1,20260912,36,original:vid_0398,original/0398.mp4,9.75,ordinary,,,,very_short,vid_0398,,
emotion-v1,20260912,36,original:vid_0442,original/0442.mp4,10.066667,ordinary,,,,very_short,vid_0442,,
emotion-v1,20260912,36,original:vid_0500,original/0500.mp4,10.121995,ordinary,,,,very_short,vid_0500,,
emotion-v1,20260912,36,original:vid_0576,original/0576.mp4,10.308005,ordinary,,,,very_short,vid_0576,,
emotion-v1,20260912,36,original:vid_0581,original/0581.mp4,10.241995,ordinary,,,,very_short,vid_0581,,
emotion-v1,20260912,36,original:vid_0631,original/0631.mp4,10.433333,ordinary,,,,very_short,vid_0631,,
emotion-v1,20260912,36,original:vid_0674,original/0674.mp4,10.533333,ordinary,,,,very_short,vid_0674,,
emotion-v1,20260912,36,original:vid_0708,original/0708.mp4,10.587007,ordinary,,,,very_short,vid_0708,,
emotion-v1,20260912,36,original:vid_0789,original/0789.mp4,10.816009,ordinary,,,,very_short,vid_0789,,
emotion-v1,20260912,36,original:vid_0797,original/0797.mp4,10.833333,ordinary,,,,very_short,vid_0797,,
emotion-v1,20260912,36,original:vid_0869,original/0869.mp4,10.982993,ordinary,,,,very_short,vid_0869,,
emotion-v1,20260912,36,original:vid_0909,original/0909.mp4,11.033333,ordinary,,,,very_short,vid_0909,,
emotion-v1,20260912,36,original:vid_0959,original/0959.mp4,11.233333,ordinary,,,,very_short,vid_0959,,
emotion-v1,20260912,36,original:vid_0970,original/0970.mp4,11.237007,ordinary,,,,very_short,vid_0970,,
emotion-v1,20260912,36,original:vid_1052,original/1052.mp4,11.466667,ordinary,,,,very_short,vid_1052,,
emotion-v1,20260912,36,original:vid_1090,original/1090.mp4,11.471024,ordinary,,,,very_short,vid_1090,,
emotion-v1,20260912,36,original:vid_1112,original/1112.mp4,11.6,ordinary,,,,very_short,vid_1112,,
emotion-v1,20260912,36,original:vid_1157,original/1157.mp4,11.7,ordinary,,,,very_short,vid_1157,,
emotion-v1,20260912,36,original:vid_1248,original/1248.mp4,11.793991,ordinary,,,,very_short,vid_1248,,
emotion-v1,20260912,36,original:vid_1268,original/1268.mp4,11.9,ordinary,,,,very_short,vid_1268,,
emotion-v1,20260912,36,original:vid_1322,original/1322.mp4,12.005011,ordinary,,,,very_short,vid_1322,,
emotion-v1,20260912,36,original:vid_1344,original/1344.mp4,12.073991,ordinary,,,,very_short,vid_1344,,
emotion-v1,20260912,36,original:vid_1408,original/1408.mp4,12.183333,ordinary,,,,very_short,vid_1408,,
emotion-v1,20260912,36,original:vid_1448,original/1448.mp4,12.4,ordinary,,,,very_short,vid_1448,,
emotion-v1,20260912,36,original:vid_1472,original/1472.mp4,12.433333,ordinary,,,,very_short,vid_1472,,
emotion-v1,20260912,36,original:vid_1561,original/1561.mp4,12.608005,ordinary,,,,very_short,vid_1561,,
emotion-v1,20260912,36,original:vid_1564,original/1564.mp4,12.6,ordinary,,,,very_short,vid_1564,,
emotion-v1,20260912,36,original:vid_1630,original/1630.mp4,12.833333,ordinary,,,,short,vid_1630,,
emotion-v1,20260912,36,original:vid_1653,original/1653.mp4,12.840998,ordinary,,,,short,vid_1653,,
emotion-v1,20260912,36,original:vid_1708,original/1708.mp4,12.98,ordinary,,,,short,vid_1708,,
emotion-v1,20260912,36,original:vid_1792,original/1792.mp4,13.166667,ordinary,,,,short,vid_1792,,
emotion-v1,20260912,36,original:vid_1821,original/1821.mp4,13.266667,ordinary,,,,short,vid_1821,,
emotion-v1,20260912,36,original:vid_1829,original/1829.mp4,13.333333,ordinary,,,,short,vid_1829,,
emotion-v1,20260912,36,original:vid_1928,original/1928.mp4,13.581995,ordinary,,,,short,vid_1928,,
emotion-v1,20260912,36,original:vid_1942,original/1942.mp4,13.676009,ordinary,,,,short,vid_1942,,
emotion-v1,20260912,36,original:vid_1996,original/1996.mp4,13.839002,ordinary,,,,short,vid_1996,,
emotion-v1,20260912,36,original:vid_2021,original/2021.mp4,13.915966,ordinary,,,,short,vid_2021,,
emotion-v1,20260912,36,original:vid_2124,original/2124.mp4,14.107489,ordinary,,,,short,vid_2124,,
emotion-v1,20260912,36,original:vid_2127,original/2127.mp4,14.166667,ordinary,,,,short,vid_2127,,
emotion-v1,20260912,36,original:vid_2180,original/2180.mp4,14.372993,ordinary,,,,short,vid_2180,,
emotion-v1,20260912,36,original:vid_2217,original/2217.mp4,14.433333,ordinary,,,,short,vid_2217,,
emotion-v1,20260912,36,original:vid_2265,original/2265.mp4,14.566667,ordinary,,,,short,vid_2265,,
emotion-v1,20260912,36,original:vid_2295,original/2295.mp4,14.629002,ordinary,,,,short,vid_2295,,
emotion-v1,20260912,36,original:vid_2358,original/2358.mp4,14.745011,ordinary,,,,short,vid_2358,,
emotion-v1,20260912,36,original:vid_2418,original/2418.mp4,14.79,ordinary,,,,short,vid_2418,,
emotion-v1,20260912,36,original:vid_2457,original/2457.mp4,14.906009,ordinary,,,,short,vid_2457,,
emotion-v1,20260912,36,original:vid_2497,original/2497.mp4,14.908111,ordinary,,,,short,vid_2497,,
emotion-v1,20260912,36,original:vid_2537,original/2537.mp4,15.008189,ordinary,,,,short,vid_2537,,
emotion-v1,20260912,36,original:vid_2587,original/2587.mp4,15.0,ordinary,,,,short,vid_2587,,
emotion-v1,20260912,36,original:vid_2590,original/2590.mp4,15.0,ordinary,,,,short,vid_2590,,
emotion-v1,20260912,36,original:vid_2627,original/2627.mp4,15.048382,ordinary,,,,short,vid_2627,,
emotion-v1,20260912,36,original:vid_2735,original/2735.mp4,15.033333,ordinary,,,,short,vid_2735,,
emotion-v1,20260912,36,original:vid_2744,original/2744.mp4,15.022993,ordinary,,,,short,vid_2744,,
emotion-v1,20260912,36,original:vid_2810,original/2810.mp4,15.022993,ordinary,,,,short,vid_2810,,
emotion-v1,20260912,36,original:vid_2850,original/2850.mp4,15.066667,ordinary,,,,short,vid_2850,,
emotion-v1,20260912,36,original:vid_2863,original/2863.mp4,15.045011,ordinary,,,,short,vid_2863,,
emotion-v1,20260912,36,original:vid_2886,original/2886.mp4,15.066667,ordinary,,,,short,vid_2886,,
emotion-v1,20260912,36,original:vid_2932,original/2932.mp4,15.046009,ordinary,,,,short,vid_2932,,
emotion-v1,20260912,36,original:vid_2942,original/2942.mp4,15.046009,ordinary,,,,short,vid_2942,,
emotion-v1,20260912,36,original:vid_2965,original/2965.mp4,15.046009,ordinary,,,,short,vid_2965,,
emotion-v1,20260912,36,original:vid_3053,original/3053.mp4,15.1,ordinary,,,,short,vid_3053,,
emotion-v1,20260912,36,original:vid_3192,original/3192.mp4,15.07,ordinary,,,,medium,vid_3192,,
emotion-v1,20260912,36,original:vid_3204,original/3204.mp4,15.07,ordinary,,,,medium,vid_3204,,
emotion-v1,20260912,36,original:vid_3245,original/3245.mp4,15.07,ordinary,,,,medium,vid_3245,,
emotion-v1,20260912,36,original:vid_3302,original/3302.mp4,15.092993,ordinary,,,,medium,vid_3302,,
emotion-v1,20260912,36,original:vid_3377,original/3377.mp4,15.092993,ordinary,,,,medium,vid_3377,,
emotion-v1,20260912,36,original:vid_3395,original/3395.mp4,15.092993,ordinary,,,,medium,vid_3395,,
emotion-v1,20260912,36,original:vid_3467,original/3467.mp4,15.133333,ordinary,,,,medium,vid_3467,,
emotion-v1,20260912,36,original:vid_3502,original/3502.mp4,15.116009,ordinary,,,,medium,vid_3502,,
emotion-v1,20260912,36,original:vid_3512,original/3512.mp4,15.116009,ordinary,,,,medium,vid_3512,,
emotion-v1,20260912,36,original:vid_3536,original/3536.mp4,15.181849,ordinary,,,,medium,vid_3536,,
emotion-v1,20260912,36,original:vid_3577,original/3577.mp4,15.139002,ordinary,,,,medium,vid_3577,,
emotion-v1,20260912,36,original:vid_3587,original/3587.mp4,15.190476,ordinary,,,,medium,vid_3587,,
emotion-v1,20260912,36,original:vid_3694,original/3694.mp4,15.266667,ordinary,,,,medium,vid_3694,,
emotion-v1,20260912,36,original:vid_3735,original/3735.mp4,15.366667,ordinary,,,,medium,vid_3735,,
emotion-v1,20260912,36,original:vid_3780,original/3780.mp4,15.488005,ordinary,,,,medium,vid_3780,,
emotion-v1,20260912,36,original:vid_3821,original/3821.mp4,15.666667,ordinary,,,,medium,vid_3821,,
emotion-v1,20260912,36,original:vid_3881,original/3881.mp4,15.833991,ordinary,,,,medium,vid_3881,,
emotion-v1,20260912,36,original:vid_3924,original/3924.mp4,15.933333,ordinary,,,,medium,vid_3924,,
emotion-v1,20260912,36,original:vid_3972,original/3972.mp4,16.207007,ordinary,,,,medium,vid_3972,,
emotion-v1,20260912,36,original:vid_4039,original/4039.mp4,16.468005,ordinary,,,,medium,vid_4039,,
emotion-v1,20260912,36,original:vid_4044,original/4044.mp4,16.566667,ordinary,,,,medium,vid_4044,,
emotion-v1,20260912,36,original:vid_4113,original/4113.mp4,16.903991,ordinary,,,,medium,vid_4113,,
emotion-v1,20260912,36,original:vid_4131,original/4131.mp4,16.973991,ordinary,,,,medium,vid_4131,,
emotion-v1,20260912,36,original:vid_4208,original/4208.mp4,17.229002,ordinary,,,,medium,vid_4208,,
emotion-v1,20260912,36,original:vid_4234,original/4234.mp4,17.276009,ordinary,,,,medium,vid_4234,,
emotion-v1,20260912,36,original:vid_4300,original/4300.mp4,17.577007,ordinary,,,,medium,vid_4300,,
emotion-v1,20260912,36,original:vid_4344,original/4344.mp4,17.693991,ordinary,,,,medium,vid_4344,,
emotion-v1,20260912,36,original:vid_4359,original/4359.mp4,17.9,ordinary,,,,medium,vid_4359,,
emotion-v1,20260912,36,original:vid_4423,original/4423.mp4,18.1,ordinary,,,,medium,vid_4423,,
emotion-v1,20260912,36,original:vid_4474,original/4474.mp4,18.411995,ordinary,,,,medium,vid_4474,,
emotion-v1,20260912,36,original:vid_4495,original/4495.mp4,18.566667,ordinary,,,,medium,vid_4495,,
emotion-v1,20260912,36,original:vid_4553,original/4553.mp4,18.875,ordinary,,,,medium,vid_4553,,
emotion-v1,20260912,36,original:vid_4587,original/4587.mp4,19.033333,ordinary,,,,medium,vid_4587,,
emotion-v1,20260912,36,original:vid_4646,original/4646.mp4,19.411995,ordinary,,,,medium,vid_4646,,
emotion-v1,20260912,36,original:vid_4702,original/4702.mp4,19.616667,ordinary,,,,medium,vid_4702,,
emotion-v1,20260912,36,original:vid_4722,original/4722.mp4,19.8,ordinary,,,,medium,vid_4722,,
emotion-v1,20260912,36,original:vid_4784,original/4784.mp4,20.050633,ordinary,,,,long,vid_4784,,
emotion-v1,20260912,36,original:vid_4802,original/4802.mp4,20.016009,ordinary,,,,long,vid_4802,,
emotion-v1,20260912,36,original:vid_4883,original/4883.mp4,20.522993,ordinary,,,,long,vid_4883,,
emotion-v1,20260912,36,original:vid_4892,original/4892.mp4,20.619002,ordinary,,,,long,vid_4892,,
emotion-v1,20260912,36,original:vid_4976,original/4976.mp4,21.2,ordinary,,,,long,vid_4976,,
emotion-v1,20260912,36,original:vid_4982,original/4982.mp4,21.222993,ordinary,,,,long,vid_4982,,
emotion-v1,20260912,36,original:vid_5058,original/5058.mp4,21.848005,ordinary,,,,long,vid_5058,,
emotion-v1,20260912,36,original:vid_5102,original/5102.mp4,21.989002,ordinary,,,,long,vid_5102,,
emotion-v1,20260912,36,original:vid_5119,original/5119.mp4,22.2,ordinary,,,,long,vid_5119,,
emotion-v1,20260912,36,original:vid_5198,original/5198.mp4,22.866667,ordinary,,,,long,vid_5198,,
emotion-v1,20260912,36,original:vid_5234,original/5234.mp4,23.133333,ordinary,,,,long,vid_5234,,
emotion-v1,20260912,36,original:vid_5265,original/5265.mp4,23.333333,ordinary,,,,long,vid_5265,,
emotion-v1,20260912,36,original:vid_5328,original/5328.mp4,23.915011,ordinary,,,,long,vid_5328,,
emotion-v1,20260912,36,original:vid_5334,original/5334.mp4,24.0,ordinary,,,,long,vid_5334,,
emotion-v1,20260912,36,original:vid_5428,original/5428.mp4,24.663812,ordinary,,,,long,vid_5428,,
emotion-v1,20260912,36,original:vid_5430,original/5430.mp4,24.633333,ordinary,,,,long,vid_5430,,
emotion-v1,20260912,36,original:vid_5492,original/5492.mp4,25.1,ordinary,,,,long,vid_5492,,
emotion-v1,20260912,36,original:vid_5541,original/5541.mp4,25.517007,ordinary,,,,long,vid_5541,,
emotion-v1,20260912,36,original:vid_5587,original/5587.mp4,25.912993,ordinary,,,,long,vid_5587,,
emotion-v1,20260912,36,original:vid_5630,original/5630.mp4,26.333333,ordinary,,,,long,vid_5630,,
emotion-v1,20260912,36,original:vid_5667,original/5667.mp4,26.632993,ordinary,,,,long,vid_5667,,
emotion-v1,20260912,36,original:vid_5727,original/5727.mp4,27.133333,ordinary,,,,long,vid_5727,,
emotion-v1,20260912,36,original:vid_5767,original/5767.mp4,27.422993,ordinary,,,,long,vid_5767,,
emotion-v1,20260912,36,original:vid_5809,original/5809.mp4,27.866667,ordinary,,,,long,vid_5809,,
emotion-v1,20260912,36,original:vid_5847,original/5847.mp4,28.210998,ordinary,,,,long,vid_5847,,
emotion-v1,20260912,36,original:vid_5911,original/5911.mp4,28.769002,ordinary,,,,long,vid_5911,,
emotion-v1,20260912,36,original:vid_5939,original/5939.mp4,29.174002,ordinary,,,,long,vid_5939,,
emotion-v1,20260912,36,original:vid_5994,original/5994.mp4,29.673991,ordinary,,,,long,vid_5994,,
emotion-v1,20260912,36,original:vid_6030,original/6030.mp4,30.083333,ordinary,,,,long,vid_6030,,
emotion-v1,20260912,36,original:vid_6079,original/6079.mp4,30.4,ordinary,,,,long,vid_6079,,
emotion-v1,20260912,36,original:vid_6123,original/6123.mp4,30.927007,ordinary,,,,long,vid_6123,,
emotion-v1,20260912,36,original:vid_6172,original/6172.mp4,31.44,ordinary,,,,long,vid_6172,,
emotion-v1,20260912,36,original:vid_6219,original/6219.mp4,32.1,ordinary,,,,long,vid_6219,,
emotion-v1,20260912,36,original:vid_6254,original/6254.mp4,32.415011,ordinary,,,,long,vid_6254,,
emotion-v1,20260912,36,original:vid_6315,original/6315.mp4,33.033333,ordinary,,,,long,vid_6315,,
emotion-v1,20260912,36,original:vid_6342,original/6342.mp4,33.273991,ordinary,,,,long,vid_6342,,
emotion-v1,20260912,36,original:vid_6413,original/6413.mp4,34.251256,ordinary,,,,very_long,vid_6413,,
emotion-v1,20260912,36,original:vid_6420,original/6420.mp4,34.303991,ordinary,,,,very_long,vid_6420,,
emotion-v1,20260912,36,original:vid_6475,original/6475.mp4,34.766667,ordinary,,,,very_long,vid_6475,,
emotion-v1,20260912,36,original:vid_6550,original/6550.mp4,35.78,ordinary,,,,very_long,vid_6550,,
emotion-v1,20260912,36,original:vid_6556,original/6556.mp4,35.803991,ordinary,,,,very_long,vid_6556,,
emotion-v1,20260912,36,original:vid_6643,original/6643.mp4,36.943991,ordinary,,,,very_long,vid_6643,,
emotion-v1,20260912,36,original:vid_6676,original/6676.mp4,37.233333,ordinary,,,,very_long,vid_6676,,
emotion-v1,20260912,36,original:vid_6706,original/6706.mp4,37.653991,ordinary,,,,very_long,vid_6706,,
emotion-v1,20260912,36,original:vid_6769,original/6769.mp4,38.708005,ordinary,,,,very_long,vid_6769,,
emotion-v1,20260912,36,original:vid_6795,original/6795.mp4,39.066667,ordinary,,,,very_long,vid_6795,,
emotion-v1,20260912,36,original:vid_6841,original/6841.mp4,39.866667,ordinary,,,,very_long,vid_6841,,
emotion-v1,20260912,36,original:vid_6897,original/6897.mp4,41.005011,ordinary,,,,very_long,vid_6897,,
emotion-v1,20260912,36,original:vid_6943,original/6943.mp4,41.833333,ordinary,,,,very_long,vid_6943,,
emotion-v1,20260912,36,original:vid_6979,original/6979.mp4,42.433333,ordinary,,,,very_long,vid_6979,,
emotion-v1,20260912,36,original:vid_7037,original/7037.mp4,43.483333,ordinary,,,,very_long,vid_7037,,
emotion-v1,20260912,36,original:vid_7063,original/7063.mp4,44.025011,ordinary,,,,very_long,vid_7063,,
